fercID,utility,year,rateName,MWh,revenue,num_cstmr,KWhper_cust,avg_price,CARE_rate,remove,,,
133,PGE,2018,EVA RESIDENTIAL TOU SERVICE FOR P,644051,112516469,45594,14126,0.1747,0,0,,,
133,PGE,2018,EVB RESIDENTIAL TOU SERVICE FOR P,1308,189092,426,3070,0.1446,0,0,,,
133,PGE,2018,SE1 STANDBY - INDIVIDUALLY METERE,107,23706,4,26750,0.2216,0,0,,,
133,PGE,2018,SEM1 STANDBY - MASTER-METERED MUL,2260,361345,10,226000,0.1599,0,0,,,
133,PGE,2018,EL1    RESIDENTIAL CARE PROGRAM S,6516017,811459315,1104132,5901,0.1245,1,0,,,
133,PGE,2018,EL6    RESIDENTIAL CARE TIME-OF-U,34294,4244198,5863,5849,0.1238,1,0,,,
133,PGE,2018,EL-TOUA RESIDENTIAL CARE TIME-OF-,77881,9086571,16774,4643,0.1167,1,0,,,
133,PGE,2018,EL-TOUB RESIDENTIAL CARE TIME-OF-,88230,11543587,8776,10054,0.1308,1,0,,,
133,PGE,2018,EL-TOUC RESIDENTIAL CARE TIME-OF-,48514,5983417,10268,4725,0.1233,1,0,,,
133,PGE,2018,EML MULTIFAMILY CARE PROGRAM - MA,26273,3049414,182,144357,0.1161,1,0,,,
133,PGE,2018,ESL MULTIFAMILY CARE PROGRAM SERV,26656,3821936,287,92878,0.1434,1,0,,,
133,PGE,2018,ETL LOW-INCOME MOBILE HOME,357532,50007682,2065,173139,0.1399,1,0,,,
133,PGE,2018,E7 TIME-OF-USE,-22,-3366,-4,5500,0.153,0,1,,,
133,PGE,2018,E8 SEASONAL SERVICE OPTION,-151,-43600,-1,151000,0.2887,0,1,,,
133,PGE,2018,EA9 EXPERIMENTAL TOU SERVICE FOR,0,0,0,0,0,0,1,,,
133,PGE,2018,EB9 EXPERIMENTAL TOU SERVICE FOR,0,-18,0,0,0,0,1,,,
133,PGE,2018,ECLSD,0,752,0,0,0,0,1,,,
133,PGE,2018,MIS-RS,44,18,0,0,4.00E-04,0,1,,,
133,PGE,2018,STOUS STANDBY - TOU SECONDARY - I,0,56745,14,0,0,0,1,,,
133,PGE,2018,UNCLASSIFIED,0,0,0,0,0,0,1,,,
133,PGE,2018,EL7    RESIDENTIAL CARE PROGRAM T,0,-2,0,0,0,1,1,,,
133,PGE,2018,EL8    RESIDENTIAL SEASONAL CARE,-20,-3490,0,0,0.1745,1,1,,,
133,PGE,2019,E1 INDIVIDUALLY METERED,16979014,3289082936,3180969,5338,0.1937,0,0,,,
133,PGE,2019,E6 RESIDENTIAL TIME-OF-USE SERVIC,408995,82797487,84842,4821,0.2024,0,0,,,
133,PGE,2019,EM MASTER-METERED MULTI-FAMILY SE,209829,36537505,15653,13405,0.1741,0,0,,,
133,PGE,2019,EMTOU RESIDENTIAL TIME OF USE SER,779,632415,435,1791,0.8118,0,0,,,
133,PGE,2019,ES MULTI-FAMILY SERVICE,23833,3569654,278,85730,0.1498,0,0,,,
133,PGE,2019,ESR RV PARK AND RESIDENTIAL MARIN,2606,447856,35,74457,0.1719,0,0,,,
133,PGE,2019,ESRL RV PARK AND RESIDENTIAL MARI,9547,1642812,84,113655,0.1721,0,0,,,
133,PGE,2019,ET MOBILEHOME PARK SERVICE,15121,2448059,271,55797,0.1619,0,0,,,
133,PGE,2019,ETOUA RESIDENTIAL TIME-OF-USE SER,548793,124927060,175836,3121,0.2276,0,0,,,
133,PGE,2019,ETOUB RESIDENTIAL TIME-OF-USE SER,812639,173460890,71819,11315,0.2135,0,0,,,
133,PGE,2019,ETOUC RESIDENTIAL TIME-OF-USE SER,608075,134865863,101421,5996,0.2218,0,0,,,
133,PGE,2019,EV2A RESIDENTIAL TOU SERVICE FOR,32722,5015876,2929,11172,0.1533,0,0,,,
133,PGE,2019,EVA RESIDENTIAL TOU SERVICE FOR P,658333,107588410,54730,12029,0.1634,0,0,,,
133,PGE,2019,EVB RESIDENTIAL TOU SERVICE FOR P,1250,163477,368,3397,0.1308,0,0,,,
133,PGE,2019,SE1 STANDBY - INDIVIDUALLY METERE,117,34987,4,29250,0.299,0,0,,,
133,PGE,2019,SEM1 STANDBY - MASTER-METERED MUL,1973,330123,10,197300,0.1673,0,0,,,
133,PGE,2019,EL1    RESIDENTIAL CARE PROGRAM S,6437417,780560540,1089504,5909,0.1213,1,0,,,
133,PGE,2019,EL6    RESIDENTIAL CARE TIME-OF-U,33560,4241462,5795,5791,0.1264,1,0,,,
133,PGE,2019,EL-TOUA RESIDENTIAL CARE TIME-OF-,102025,13009721,26602,3835,0.1275,1,0,,,
133,PGE,2019,EL-TOUB RESIDENTIAL CARE TIME-OF-,132586,17056264,13566,9773,0.1286,1,0,,,
133,PGE,2019,EL-TOUC RESIDENTIAL CARE TIME-OF-,93637,11645870,17916,5226,0.1244,1,0,,,
133,PGE,2019,EML MULTIFAMILY CARE PROGRAM - MA,25806,2594179,170,151800,0.1005,1,0,,,
133,PGE,2019,ESL MULTIFAMILY CARE PROGRAM SERV,25949,3754590,276,94018,0.1447,1,0,,,
133,PGE,2019,ETL LOW-INCOME MOBILE HOME,348769,50484431,1957,178216,0.1448,1,0,,,
133,PGE,2019,E7 TIME-OF-USE,NA,-142,NA,NA,0,0,1,,,
133,PGE,2019,E8 SEASONAL SERVICE OPTION,NA,-116,NA,NA,0,0,1,,,
133,PGE,2019,EA9 EXPERIMENTAL TOU SERVICE FOR,NA,1,NA,NA,0,0,1,,,
133,PGE,2019,ECLSD,NA,316,NA,NA,0,0,1,,,
133,PGE,2019,MIS-RS,NA,54,NA,NA,0,0,1,,,
133,PGE,2019,STOUS STANDBY - TOU SECONDARY - I,NA,54055,14,NA,0,0,1,,,
133,PGE,2019,UNCLASSIFIED,62,NA,NA,NA,0,0,1,,,
133,PGE,2019,EL7    RESIDENTIAL CARE PROGRAM T,-1,-151,NA,NA,0.151,1,1,,,
155,SDGE,2010,DM,35796,7583621,3978,8998,0.2119,0,0,,,
155,SDGE,2010,DR,4023676,929492369,952584,4224,0.231,0,0,,,
155,SDGE,2010,DRTOU,12630,3181386,1776,7111,0.2519,0,0,,,
155,SDGE,2010,DS,12507,1618778,239,52331,0.1294,0,0,,,
155,SDGE,2010,DT,103100,11965026,442,233258,0.1161,0,0,,,
155,SDGE,2010,EVTOU,341,66828,29,11759,0.196,0,0,,,
155,SDGE,2010,DRLI,925089,129755766,267682,3456,0.1403,1,0,,,
155,SDGE,2010,DWL,161,220340,44,3659,1.3686,0,1,,,
155,SDGE,2010,OL-1,1268,548923,2167,585,0.4329,0,1,,,
155,SDGE,2011,DM,45153,8549814,3896,11590,0.1894,0,0,,,
155,SDGE,2011,DR,4994309,1018782927,938507,5322,0.204,0,0,,,
155,SDGE,2011,DRTOU,15545,3411278,1656,9387,0.2194,0,0,,,
155,SDGE,2011,DS,15976,1915425,238,67126,0.1199,0,0,,,
155,SDGE,2011,DT,134760,14788432,441,305578,0.1097,0,0,,,
155,SDGE,2011,EVEVL,430,48867,198,2172,0.1136,0,0,,,
155,SDGE,2011,EVTOU,1090,185035,107,10187,0.1698,0,0,,,
155,SDGE,2011,DRLI,1322894,166257508,288702,4582,0.1257,1,0,,,
155,SDGE,2011,DWL,204,222211,44,4636,1.0893,0,1,,,
155,SDGE,2011,OL-1,1583,556005,2128,744,0.3512,0,1,,,
155,SDGE,2012,DM,45959,8525704,3816,12044,0.1855,0,0,,,
155,SDGE,2012,DR,5220091,1031512434,939056,5559,0.1976,0,0,,,
155,SDGE,2012,DRTOU,16590,3354728,1688,9828,0.2022,0,0,,,
155,SDGE,2012,DS,16460,2005504,236,69746,0.1218,0,0,,,
155,SDGE,2012,DT,144220,16635978,440,327773,0.1154,0,0,,,
155,SDGE,2012,EVEVL,1047,119807,398,2631,0.1144,0,0,,,
155,SDGE,2012,EVTOU,3837,630676,353,10870,0.1644,0,0,,,
155,SDGE,2012,DRLI,1419702,178171159,294278,4824,0.1255,1,0,,,
155,SDGE,2012,DWL,208,221034,44,4727,1.0627,0,1,,,
155,SDGE,2012,OL-1,1579,531126,2085,757,0.3364,0,1,,,
155,SDGE,2013,DM,48561,8853964,3755,12932,0.1823,0,0,,,
155,SDGE,2013,DR,5518218,1075437809,950082,5808,0.1949,0,0,,,
155,SDGE,2013,DRTOU,18343,3568479,1895,9680,0.1945,0,0,,,
155,SDGE,2013,DS,17648,2035384,236,74780,0.1153,0,0,,,
155,SDGE,2013,DT,152208,16586135,437,348302,0.109,0,0,,,
155,SDGE,2013,EVEVL,1183,138826,403,2935,0.1174,0,0,,,
155,SDGE,2013,EVTOU,15701,2643701,1376,11411,0.1684,0,0,,,
155,SDGE,2013,DRLI,1480082,172865242,289259,5117,0.1168,1,0,,,
155,SDGE,2013,DWL,226,222428,44,5136,0.9842,0,1,,,
155,SDGE,2013,OL-1,1682,532276,2043,823,0.3165,0,1,,,
155,SDGE,2014,DM,47801,8574994,3707,12895,0.1794,0,0,,,
155,SDGE,2014,DR,5662604,1176376084,968462,5847,0.2077,0,0,,,
155,SDGE,2014,DRTOU,21914,4225224,2425,9037,0.1928,0,0,,,
155,SDGE,2014,DS,17837,1853018,235,75902,0.1039,0,0,,,
155,SDGE,2014,DT,158633,16944662,442,358898,0.1068,0,0,,,
155,SDGE,2014,EPEV,882,154333,322,2739,0.175,0,0,,,
155,SDGE,2014,EVTOU,47244,9595811,3692,12796,0.2031,0,0,,,
155,SDGE,2014,DRLI,1411672,151243481,275114,5131,0.1071,1,0,,,
155,SDGE,2014,DWL,231,169693,44,5250,0.7346,0,1,,,
155,SDGE,2014,OL-1,1680,556280,2003,839,0.3311,0,1,,,
155,SDGE,2015,DM,46620,9456541,3663,12727,0.2028,0,0,,,
155,SDGE,2015,DR,5598880,1287376561,992640,5640,0.2299,0,0,,,
155,SDGE,2015,DRTOU,28694,5459212,3639,7885,0.1903,0,0,,,
155,SDGE,2015,DS,17747,2248323,235,75519,0.1267,0,0,,,
155,SDGE,2015,DT,158919,20254504,443,358734,0.1275,0,0,,,
155,SDGE,2015,EPEV,7,1519,0,0,0.217,0,0,,,
155,SDGE,2015,EVTOU,71826,15175356,5918,12137,0.2113,0,0,,,
155,SDGE,2015,DRLI,1218919,145635783,256101,4760,0.1195,1,0,,,
155,SDGE,2015,DWL,231,136554,44,5250,0.5911,0,1,,,
155,SDGE,2015,OL-1,1656,564303,1959,845,0.3408,0,1,,,
155,SDGE,2016,DM,44653,9679685,3610,12369,0.2168,0,0,,,
155,SDGE,2016,DR,5177073,1183152035,995273,5202,0.2285,0,0,,,
155,SDGE,2016,DRTOU,75354,13888871,13607,5538,0.1843,0,0,,,
155,SDGE,2016,DS,17687,2383493,234,75585,0.1348,0,0,,,
155,SDGE,2016,DT,150262,19382690,438,343064,0.129,0,0,,,
155,SDGE,2016,EVTOU,87238,17467464,7776,11219,0.2002,0,0,,,
155,SDGE,2016,DRLI,1130759,138751692,249158,4538,0.1227,1,0,,,
155,SDGE,2016,DWL,231,135457,44,5250,0.5864,0,1,,,
155,SDGE,2016,OL-1,1630,548164,1912,853,0.3363,0,1,,,
155,SDGE,2017,DM,43241,10073696,3577,12089,0.233,0,0,,,
155,SDGE,2017,DR,4999047,1222324220,984844,5076,0.2445,0,0,,,
155,SDGE,2017,DRTOU,125862,22653981,22758,5530,0.18,0,0,,,
155,SDGE,2017,DS,17359,2593692,234,74184,0.1494,0,0,,,
155,SDGE,2017,DT,148601,21269882,427,348012,0.1431,0,0,,,
155,SDGE,2017,EVTOU,108584,22537869,9851,11023,0.2076,0,0,,,
155,SDGE,2017,DRLI,1133093,150616692,256649,4415,0.1329,1,0,,,
155,SDGE,2017,DWL,230,136942,44,5227,0.5954,0,1,,,
155,SDGE,2017,OL-1,1611,517954,1880,857,0.3215,0,1,,,
155,SDGE,2018,DM,40314,10765551,3485,11568,0.267,0,0,,,
155,SDGE,2018,DR,4344320,1212820724,904314,4804,0.2792,0,0,,,
155,SDGE,2018,DRTOU,577787,150238002,115223,5015,0.26,0,0,,,
155,SDGE,2018,DS,17005,3187849,232,73297,0.1875,0,0,,,
155,SDGE,2018,DT,135557,24429282,409,331435,0.1802,0,0,,,
155,SDGE,2018,EVTOU,128632,29582261,12542,10256,0.23,0,0,,,
155,SDGE,2018,DRLI,1091004,172166552,252602,4319,0.1578,1,0,,,
155,SDGE,2018,DWL,228,135137,43,5302,0.5927,0,1,,,
155,SDGE,2018,OL-1,1589,527577,1840,864,0.332,0,1,,,
155,SDGE,2019,DM,36456,9505416,3398,10729,0.2607,0,0,,,0.257575652
155,SDGE,2019,DR,2923136,777947671,629621,4643,0.2661,0,0,,,
155,SDGE,2019,DRTOU,1884634,476725959,450255,4186,0.253,0,0,,,
155,SDGE,2019,DS,16202,3243727,228,71061,0.2002,0,0,,,
155,SDGE,2019,DT,126366,23249366,401,315127,0.184,0,0,,,
155,SDGE,2019,EVTOU,155883,33956241,16737,9314,0.2178,0,0,,,
155,SDGE,2019,DRLI,837527,130860041,196514,4262,0.1562,1,0,,,
155,SDGE,2019,DWL,227,137090,43,5279,0.6039,0,1,,,
155,SDGE,2019,OL-1,1545,607969,1779,868,0.3935,0,1,,,
161,SCE,2010,D,17487934,2778914349,2625977,6660,0.1589,0,0,,,
161,SCE,2010,D   @,44436,4741876,5129,8664,0.1067,0,0,,,
161,SCE,2010,D-APS,445570,68024143,50721,8785,0.1527,0,0,,,
161,SCE,2010,D-APS @,2914,273870,296,9845,0.094,0,0,,,
161,SCE,2010,D-APSE,1636435,236893506,186809,8760,0.1448,0,0,,,
161,SCE,2010,D-APSE    @,7125,589930,781,9123,0.0828,0,0,,,
161,SCE,2010,D-APSE-N,11118,1156493,1824,6095,0.104,0,0,,,
161,SCE,2010,D-APS-N,3009,363145,485,6204,0.1207,0,0,,,
161,SCE,2010,DE,87006,10035058,11026,7891,0.1153,0,0,,,
161,SCE,2010,DE   @,19,1234,2,9500,0.0649,0,0,,,
161,SCE,2010,DE-APS,9990,1112369,1072,9319,0.1113,0,0,,,
161,SCE,2010,DE-APSE,29980,3164419,3286,9124,0.1056,0,0,,,
161,SCE,2010,DE-APSE-N,54,4343,11,4909,0.0804,0,0,,,
161,SCE,2010,DE-APS-N,18,1602,4,4500,0.089,0,0,,,
161,SCE,2010,DE-CPP,8,900,1,8000,0.1125,0,0,,,
161,SCE,2010,DE-N,87,7541,17,5118,0.0867,0,0,,,
161,SCE,2010,DE-S,258,29521,20,12900,0.1144,0,0,,,
161,SCE,2010,DE-TOU1-APS,8,926,1,8000,0.1158,0,0,,,
161,SCE,2010,DE-TOU1-APSE,14,957,3,4667,0.0684,0,0,,,
161,SCE,2010,DE-TOU-1-N,5,154,1,5000,0.0308,0,0,,,
161,SCE,2010,DE-TOU-2,458,52209,29,15793,0.114,0,0,,,
161,SCE,2010,DE-TOU2-APS,67,7258,4,16750,0.1083,0,0,,,
161,SCE,2010,DE-TOU2-APSE,189,20318,15,12600,0.1075,0,0,,,
161,SCE,2010,DE-TOUT,9,1106,1,9000,0.1229,0,0,,,
161,SCE,2010,DE-TOUT-APSE,12,824,1,12000,0.0687,0,0,,,
161,SCE,2010,DE-TOUT-APS-N,7,5,1,7000,7.00E-04,0,0,,,
161,SCE,2010,DETU2APSE-CPP,5,435,0,0,0.087,0,0,,,
161,SCE,2010,DE-TUTEV-N,1,1,0,0,0.001,0,0,,,
161,SCE,2010,DM,94630,15419610,6005,15759,0.1629,0,0,,,
161,SCE,2010,DM   @,1149,108058,40,28725,0.094,0,0,,,
161,SCE,2010,DM-N,268,32916,28,9571,0.1228,0,0,,,
161,SCE,2010,DMS-1,37660,4507769,254,148268,0.1197,0,0,,,
161,SCE,2010,DMS-1   @,10,681,1,10000,0.0681,0,0,,,
161,SCE,2010,DMS-2,497907,47382915,1521,327355,0.0952,0,0,,,
161,SCE,2010,DMS-2   @,1583,76591,8,197875,0.0484,0,0,,,
161,SCE,2010,DMS-2-N,114,1430,1,114000,0.0125,0,0,,,
161,SCE,2010,DMS-3,15318,1909198,59,259627,0.1246,0,0,,,
161,SCE,2010,DMS-3   @,222,12944,1,222000,0.0583,0,0,,,
161,SCE,2010,D-N,66269,9137190,9834,6739,0.1379,0,0,,,
161,SCE,2010,D-PG-S,7,1092,1,7000,0.156,0,0,,,
161,SCE,2010,D-S,53734,8521968,4888,10993,0.1586,0,0,,,
161,SCE,2010,D-S   @,338,33999,27,12519,0.1006,0,0,,,
161,SCE,2010,D-S-N,539,63031,59,9136,0.1169,0,0,,,
161,SCE,2010,D-TOU-1,1627,238388,200,8135,0.1465,0,0,,,
161,SCE,2010,D-TOU-1   @,13,1195,1,13000,0.0919,0,0,,,
161,SCE,2010,D-TOU-1-APSE,191,25102,22,8682,0.1314,0,0,,,
161,SCE,2010,D-TOU-1-CPP-N,3,10,1,3000,0.0033,0,0,,,
161,SCE,2010,D-TOU-1-N,2622,160649,322,8143,0.0613,0,0,,,
161,SCE,2010,D-TOU-2,39537,6309761,2240,17650,0.1596,0,0,,,
161,SCE,2010,D-TOU-2   @,35,3611,3,11667,0.1032,0,0,,,
161,SCE,2010,D-TOU-2-APS,261,40097,16,16313,0.1536,0,0,,,
161,SCE,2010,D-TOU-2-APSE,4694,675772,301,15595,0.144,0,0,,,
161,SCE,2010,D-TOU-2-N,3706,330178,260,14254,0.0891,0,0,,,
161,SCE,2010,D-TOU-EV-1,142,15932,70,2029,0.1122,0,0,,,
161,SCE,2010,D-TOUT,1534,314736,86,17837,0.2052,0,0,,,
161,SCE,2010,D-TOUT-APS,15,2279,1,15000,0.1519,0,0,,,
161,SCE,2010,D-TOUT-APSE,244,39857,20,12200,0.1633,0,0,,,
161,SCE,2010,D-TOUT-APSE-N,830,20797,90,9222,0.0251,0,0,,,
161,SCE,2010,D-TOUT-APS-N,116,4266,14,8286,0.0368,0,0,,,
161,SCE,2010,D-TOUT-C-APS,1,101,1,1000,0.101,0,0,,,
161,SCE,2010,D-TOUT-C-APSE,3,384,1,3000,0.128,0,0,,,
161,SCE,2010,D-TOUTCAPSE-N,28,852,2,14000,0.0304,0,0,,,
161,SCE,2010,D-TOUT-N,3317,190987,335,9901,0.0576,0,0,,,
161,SCE,2010,D-TU1-C-APS,6,647,1,6000,0.1078,0,0,,,
161,SCE,2010,D-TU1-C-APSE,27,3036,3,9000,0.1124,0,0,,,
161,SCE,2010,D-TU2-C-APS,40,5201,2,20000,0.13,0,0,,,
161,SCE,2010,D-TU2-C-APSE,325,35811,25,13000,0.1102,0,0,,,
161,SCE,2010,DTU-TEV,46,8317,4,11500,0.1808,0,0,,,
161,SCE,2010,DTU-TEV-N,17,25,3,5667,0.0015,0,0,,,
161,SCE,2010,D-CARE,6948153,706784875,1192275,5828,0.1017,1,0,,,
161,SCE,2010,D-CARE   @,7086,293331,1172,6046,0.0414,1,0,,,
161,SCE,2010,D-CARE-APS,104940,10167526,13975,7509,0.0969,1,0,,,
161,SCE,2010,D-CARE-APS  @,414,11652,56,7393,0.0281,1,0,,,
161,SCE,2010,DCARE-APSE,552237,50888863,68896,8016,0.0922,1,0,,,
161,SCE,2010,DCARE-APSE   @,1293,34603,161,8031,0.0268,1,0,,,
161,SCE,2010,DCARE-APSE-N,705,53694,101,6980,0.0762,1,0,,,
161,SCE,2010,D-CARE-APS-N,202,17439,25,8080,0.0863,1,0,,,
161,SCE,2010,DCARE-E,3356,414317,353,9507,0.1235,1,0,,,
161,SCE,2010,DCARE-E-APS,45,5617,3,15000,0.1248,1,0,,,
161,SCE,2010,D-CARE-N,3308,300326,520,6362,0.0908,1,0,,,
161,SCE,2010,DE-FERA,441,45858,49,9000,0.104,1,0,,,
161,SCE,2010,DE-FERA-APS,50,5893,4,12500,0.1179,1,0,,,
161,SCE,2010,DE-FERA-APS-E,193,18862,19,10158,0.0977,1,0,,,
161,SCE,2010,DE-FERA-S,3,235,0,0,0.0783,1,0,,,
161,SCE,2010,D-FERA,157480,21753294,20892,7538,0.1381,1,0,,,
161,SCE,2010,D-FERA-APS,3197,443713,331,9659,0.1388,1,0,,,
161,SCE,2010,D-FERA-APS-E,23820,3115296,2459,9687,0.1308,1,0,,,
161,SCE,2010,D-FERA-APS-N,9,968,1,9000,0.1076,1,0,,,
161,SCE,2010,D-FERA-N,195,36926,21,9286,0.1894,1,0,,,
161,SCE,2010,DM-CARE-E,21,2715,2,10500,0.1293,1,0,,,
161,SCE,2010,D-S-CARE,5265,543627,512,10283,0.1033,1,0,,,
161,SCE,2010,D-S-CARE   @,41,2107,4,10250,0.0514,1,0,,,
161,SCE,2010,D-S-CARE-N,26,2263,2,13000,0.087,1,0,,,
161,SCE,2010,D-S-FERA,155,21063,13,11923,0.1359,1,0,,,
161,SCE,2010,D-TOU1-CARE,144,15552,17,8471,0.108,1,0,,,
161,SCE,2010,D-TOU2-CARE,2069,256929,152,13612,0.1242,1,0,,,
161,SCE,2010,D-TOU2-CARE@,7,485,1,7000,0.0693,1,0,,,
161,SCE,2010,D-TOU-CARE-N,48,2899,6,8000,0.0604,1,0,,,
161,SCE,2010,D-TOUT-CARE,108,16212,7,15429,0.1501,1,0,,,
161,SCE,2010,D-TOUT-CARE-N,41,980,4,10250,0.0239,1,0,,,
161,SCE,2010,ACCOUNT 440,0,0,0,0,0,0,1,,,
161,SCE,2010,ACCOUNT 440 CONTINUED,0,0,0,0,0,0,1,,,
161,SCE,2010,ACCOUNT 440 CONTINUED,0,0,0,0,0,0,1,,,
161,SCE,2010,ACCOUNT 440 CONTINUED,0,0,0,0,0,0,1,,,
161,SCE,2010,DWL-A,2297,751412,95,24179,0.3271,0,1,,,
161,SCE,2010,DWL-A   @,16,4617,1,16000,0.2886,0,1,,,
161,SCE,2010,DWL-B,50,8976,1,50000,0.1795,0,1,,,
161,SCE,2010,DWL-C,101,20181,3,33667,0.1998,0,1,,,
161,SCE,2010,GS-1,288838,52118518,55209,5232,0.1804,0,1,,,
161,SCE,2010,GS-1 @,1897,201508,226,8394,0.1062,0,1,,,
161,SCE,2010,GS-1-APS,18,2763,2,9000,0.1535,0,1,,,
161,SCE,2010,GS1-APSE,241,34167,23,10478,0.1418,0,1,,,
161,SCE,2010,GS-1-N,104,14112,17,6118,0.1357,0,1,,,
161,SCE,2010,GS-2,99773,14372923,1590,62750,0.1441,0,1,,,
161,SCE,2010,GS-2   @,3214,209206,35,91829,0.0651,0,1,,,
161,SCE,2010,GS2/1BL-APSE,36,7000,1,36000,0.1944,0,1,,,
161,SCE,2010,GS-2-APS,306,36644,1,306000,0.1198,0,1,,,
161,SCE,2010,GS2-APSE,3,442,0,0,0.1473,0,1,,,
161,SCE,2010,GS-2-N,164,22467,1,164000,0.137,0,1,,,
161,SCE,2010,GS2-TOU-B-S,644,76264,1,644000,0.1184,0,1,,,
161,SCE,2010,LS-1-ALLNITE,0,12,0,0,0,0,1,,,
161,SCE,2010,OL-1-ALLNITE,2757,649154,3714,742,0.2355,0,1,,,
161,SCE,2010,OL-1-ALLNITE   @,1,105,1,1000,0.105,0,1,,,
161,SCE,2010,OTHER ADJUSTMENTS,0,52593,0,0,0,0,1,,,
161,SCE,2010,PA-1,608,160389,135,4504,0.2638,0,1,,,
161,SCE,2010,PA-2,262,39288,4,65500,0.15,0,1,,,
161,SCE,2010,TOU-GS-1,4965,638089,320,15516,0.1285,0,1,,,
161,SCE,2010,TOU-GS-1   @,164,19114,33,4970,0.1165,0,1,,,
161,SCE,2010,TOU-GS-1-N,21,739,2,10500,0.0352,0,1,,,
161,SCE,2010,TOU-GS3-B-P,-174,-13480,0,0,0.0775,0,1,,,
161,SCE,2010,TOU-PA-A,33,4678,1,33000,0.1418,0,1,,,
161,SCE,2010,TOU-PA-B,142,14443,2,71000,0.1017,0,1,,,
161,SCE,2010,TOUPA-B-I-API,69,10083,1,69000,0.1461,0,1,,,
161,SCE,2010,TOU-PA-SOP-2,1,629,0,0,0.629,0,1,,,
161,SCE,2010,D-FERA-APSE-N,0,749,2,0,0,1,1,,,
161,SCE,2010,DM-CARE,0,-24,0,0,0,1,1,,,
161,SCE,2010,DTU2-CARE-N,0,-6258,1,0,0,1,1,,,
161,SCE,2010,GS-1-CARE,158,16967,11,14364,0.1074,1,1,,,
161,SCE,2011,D,17211644,2814083621,2554332,6738,0.1635,0,0,,,
161,SCE,2011,D @,40793,4788166,4671,8733,0.1174,0,0,,,
161,SCE,2011,D-APS,398185,62588515,44914,8865,0.1572,0,0,,,
161,SCE,2011,D-APS @,2322,239816,239,9715,0.1033,0,0,,,
161,SCE,2011,D-APSE,1557426,232678280,175953,8851,0.1494,0,0,,,
161,SCE,2011,D-APSE    @,6365,584160,706,9016,0.0918,0,0,,,
161,SCE,2011,D-APSE-N,15916,1706885,2556,6227,0.1072,0,0,,,
161,SCE,2011,D-APS-N,3747,444798,589,6362,0.1187,0,0,,,
161,SCE,2011,DE,92645,11048374,11571,8007,0.1193,0,0,,,
161,SCE,2011,DE  @,20,1355,3,6667,0.0678,0,0,,,
161,SCE,2011,DE-APS,9500,1095723,1011,9397,0.1153,0,0,,,
161,SCE,2011,DE-APSE,31362,3427314,3402,9219,0.1093,0,0,,,
161,SCE,2011,DE-APSE-CPP,6,594,0,0,0.099,0,0,,,
161,SCE,2011,DE-APSE-N,73,5495,15,4867,0.0753,0,0,,,
161,SCE,2011,DE-APS-N,28,1858,5,5600,0.0664,0,0,,,
161,SCE,2011,DE-CPP,4,515,1,4000,0.1288,0,0,,,
161,SCE,2011,DE-N,145,12899,26,5577,0.089,0,0,,,
161,SCE,2011,DE-S,252,29467,20,12600,0.1169,0,0,,,
161,SCE,2011,DE-TOU1-APS,9,1082,1,9000,0.1202,0,0,,,
161,SCE,2011,DETOU1-APSE,13,1139,2,6500,0.0876,0,0,,,
161,SCE,2011,DETOU1-APSE-N,5,9,1,5000,0.0018,0,0,,,
161,SCE,2011,DE-TOU-1-N,11,1283,2,5500,0.1166,0,0,,,
161,SCE,2011,DE-TOU-2,451,52727,29,15552,0.1169,0,0,,,
161,SCE,2011,DE-TOU2-APS,49,5658,3,16333,0.1155,0,0,,,
161,SCE,2011,DE-TOU2-APSE,172,18837,12,14333,0.1095,0,0,,,
161,SCE,2011,DE-TOU2-APS-N,6,904,1,6000,0.1507,0,0,,,
161,SCE,2011,DE-TOUT,13,1621,2,6500,0.1247,0,0,,,
161,SCE,2011,DE-TOUT-APS,3,329,0,0,0.1097,0,0,,,
161,SCE,2011,DE-TOUT-APSE,26,3317,2,13000,0.1276,0,0,,,
161,SCE,2011,DE-TOUT-APS-N,10,1130,1,10000,0.113,0,0,,,
161,SCE,2011,DETU2APSE-CPP,15,1392,1,15000,0.0928,0,0,,,
161,SCE,2011,DE-TUTEV,44,6087,3,14667,0.1383,0,0,,,
161,SCE,2011,DE-TUTEV-APS,8,937,1,8000,0.1171,0,0,,,
161,SCE,2011,DE-TUTEV-APSE,15,1905,1,15000,0.127,0,0,,,
161,SCE,2011,DETUTEVAPSE-N,2,3,0,0,0.0015,0,0,,,
161,SCE,2011,DE-TUTEV-N,8,243,1,8000,0.0304,0,0,,,
161,SCE,2011,DM,94410,15806841,5949,15870,0.1674,0,0,,,
161,SCE,2011,DM  @,1174,112849,39,30103,0.0961,0,0,,,
161,SCE,2011,DM-N,317,43916,29,10931,0.1385,0,0,,,
161,SCE,2011,DMS-1,37283,4653731,261,142847,0.1248,0,0,,,
161,SCE,2011,DMS-1  @,10,662,1,10000,0.0662,0,0,,,
161,SCE,2011,DMS-2,500170,49818002,1511,331019,0.0996,0,0,,,
161,SCE,2011,DMS-2  @,1588,83601,8,198500,0.0526,0,0,,,
161,SCE,2011,DMS-2-N,1072,3470,4,268000,0.0032,0,0,,,
161,SCE,2011,DMS-3,15227,2000696,69,220681,0.1314,0,0,,,
161,SCE,2011,DMS-3  @,197,12012,1,197000,0.061,0,0,,,
